 "tick, patch-x, patch-y, monitor_type, monitor_code, no2"
45, 46, 66, Roadside, EI1, 142
45, 123, 67, Roadside, HV1, 48
45, 94, 81, Roadside, RB4, 81
45, 104, 50, Roadside, GB6, 210
45, 87, 52, Roadside, LW4, 186
45, 70, 75, Roadside, IS2, 156
45, 49, 70, Roadside, BT6, 170
45, 105, 58, Roadside, GN3, 119
45, 54, 68, Roadside, BT8, 198
45, 101, 59, Roadside, GN0, 145
45, 67, 64, Roadside, WMB, 346
45, 47, 73, Roadside, BT4, 216
46, 46, 66, Roadside, EI1, 164
46, 101, 59, Roadside, GN0, 140
46, 123, 67, Roadside, HV1, 149
46, 105, 58, Roadside, GN3, 152
46, 47, 73, Roadside, BT4, 248
46, 49, 70, Roadside, BT6, 219
46, 118, 81, Roadside, HV3, 168
46, 94, 81, Roadside, RB4, 190
46, 48, 43, Roadside, KT6, 190
46, 87, 52, Roadside, LW4, 223
46, 70, 75, Roadside, IS2, 217
46, 65, 64, Kerbside, WM6, 153
46, 104, 50, Roadside, GB6, 193
46, 67, 64, Roadside, WMB, 275
46, 54, 68, Roadside, BT8, 174
47, 118, 81, Roadside, HV3, 191
47, 65, 64, Kerbside, WM6, 178
47, 123, 67, Roadside, HV1, 210
47, 70, 75, Roadside, IS2, 192
47, 48, 43, Roadside, KT6, 222
47, 105, 58, Roadside, GN3, 253
47, 67, 64, Roadside, WMB, 237
47, 104, 50, Roadside, GB6, 207
47, 46, 66, Roadside, EI1, 185
47, 49, 70, Roadside, BT6, 215
47, 47, 73, Roadside, BT4, 335
47, 101, 59, Roadside, GN0, 171
47, 94, 81, Roadside, RB4, 243
47, 87, 52, Roadside, LW4, 221
47, 54, 68, Roadside, BT8, 222
48, 87, 52, Roadside, LW4, 124
48, 94, 81, Roadside, RB4, 159
48, 54, 68, Roadside, BT8, 177
48, 101, 59, Roadside, GN0, 108
48, 46, 66, Roadside, EI1, 158
48, 47, 73, Roadside, BT4, 214
48, 67, 64, Roadside, WMB, 198
48, 118, 81, Roadside, HV3, 148
48, 70, 75, Roadside, IS2, 140
48, 123, 67, Roadside, HV1, 136
48, 105, 58, Roadside, GN3, 136
48, 104, 50, Roadside, GB6, 133
48, 49, 70, Roadside, BT6, 183
48, 48, 43, Roadside, KT6, 99
48, 65, 64, Kerbside, WM6, 238
49, 104, 50, Roadside, GB6, 108
49, 94, 81, Roadside, RB4, 125
49, 101, 59, Roadside, GN0, 128
49, 49, 70, Roadside, BT6, 161
49, 46, 66, Roadside, EI1, 151
49, 54, 68, Roadside, BT8, 140
49, 118, 81, Roadside, HV3, 120
49, 123, 67, Roadside, HV1, 172
49, 48, 43, Roadside, KT6, 98
49, 65, 64, Kerbside, WM6, 217
49, 105, 58, Roadside, GN3, 179
49, 47, 73, Roadside, BT4, 171
49, 70, 75, Roadside, IS2, 190
49, 87, 52, Roadside, LW4, 155
49, 67, 64, Roadside, WMB, 272
50, 104, 50, Roadside, GB6, 20
50, 48, 43, Roadside, KT6, 50
50, 49, 70, Roadside, BT6, 66
50, 70, 75, Roadside, IS2, 101
50, 54, 68, Roadside, BT8, 95
50, 65, 64, Kerbside, WM6, 228
50, 47, 73, Roadside, BT4, 132
50, 105, 58, Roadside, GN3, 35
50, 123, 67, Roadside, HV1, 58
50, 94, 81, Roadside, RB4, 99
50, 67, 64, Roadside, WMB, 141
50, 87, 52, Roadside, LW4, 75
50, 46, 66, Roadside, EI1, 51
50, 101, 59, Roadside, GN0, 28
50, 118, 81, Roadside, HV3, 89
51, 87, 52, Roadside, LW4, 90
51, 104, 50, Roadside, GB6, 31
51, 101, 59, Roadside, GN0, 48
51, 70, 75, Roadside, IS2, 118
51, 105, 58, Roadside, GN3, 61
51, 65, 64, Kerbside, WM6, 200
51, 94, 81, Roadside, RB4, 104
51, 118, 81, Roadside, HV3, 102
51, 123, 67, Roadside, HV1, 58
51, 48, 43, Roadside, KT6, 66
51, 54, 68, Roadside, BT8, 87
51, 67, 64, Roadside, WMB, 95
51, 49, 70, Roadside, BT6, 81
51, 46, 66, Roadside, EI1, 71
51, 47, 73, Roadside, BT4, 177
52, 123, 67, Roadside, HV1, 27
52, 54, 68, Roadside, BT8, 62
52, 48, 43, Roadside, KT6, 30
52, 65, 64, Kerbside, WM6, 213
52, 118, 81, Roadside, HV3, 23
52, 94, 81, Roadside, RB4, 33
52, 67, 64, Roadside, WMB, 101
52, 104, 50, Roadside, GB6, 43
52, 46, 66, Roadside, EI1, 45
52, 101, 59, Roadside, GN0, 46
52, 87, 52, Roadside, LW4, 52
52, 49, 70, Roadside, BT6, 37
52, 105, 58, Roadside, GN3, 55
52, 47, 73, Roadside, BT4, 63
52, 70, 75, Roadside, IS2, 46
53, 105, 58, Roadside, GN3, 65
53, 101, 59, Roadside, GN0, 48
53, 49, 70, Roadside, BT6, 64
53, 47, 73, Roadside, BT4, 101
53, 48, 43, Roadside, KT6, 30
53, 123, 67, Roadside, HV1, 25
53, 54, 68, Roadside, BT8, 68
53, 118, 81, Roadside, HV3, 18
53, 104, 50, Roadside, GB6, 83
53, 94, 81, Roadside, RB4, 31
53, 67, 64, Roadside, WMB, 92
53, 87, 52, Roadside, LW4, 56
53, 70, 75, Roadside, IS2, 61
53, 46, 66, Roadside, EI1, 53
53, 65, 64, Kerbside, WM6, 278
54, 65, 64, Kerbside, WM6, 110
54, 54, 68, Roadside, BT8, 130
54, 48, 43, Roadside, KT6, 144
54, 94, 81, Roadside, RB4, 137
54, 101, 59, Roadside, GN0, 111
54, 70, 75, Roadside, IS2, 138
54, 47, 73, Roadside, BT4, 148
54, 123, 67, Roadside, HV1, 113
54, 87, 52, Roadside, LW4, 160
54, 49, 70, Roadside, BT6, 139
54, 105, 58, Roadside, GN3, 124
54, 67, 64, Roadside, WMB, 170
54, 118, 81, Roadside, HV3, 101
54, 104, 50, Roadside, GB6, 166
54, 46, 66, Roadside, EI1, 126
55, 87, 52, Roadside, LW4, 134
55, 47, 73, Roadside, BT4, 133
55, 49, 70, Roadside, BT6, 103
55, 70, 75, Roadside, IS2, 178
55, 46, 66, Roadside, EI1, 98
55, 105, 58, Roadside, GN3, 146
55, 104, 50, Roadside, GB6, 181
55, 123, 67, Roadside, HV1, 71
55, 94, 81, Roadside, RB4, 60
55, 118, 81, Roadside, HV3, 54
55, 101, 59, Roadside, GN0, 156
55, 48, 43, Roadside, KT6, 104
55, 65, 64, Kerbside, WM6, 160
55, 67, 64, Roadside, WMB, 289
55, 54, 68, Roadside, BT8, 202
56, 49, 70, Roadside, BT6, 196
56, 54, 68, Roadside, BT8, 146
56, 118, 81, Roadside, HV3, 152
56, 67, 64, Roadside, WMB, 190
56, 65, 64, Kerbside, WM6, 107
56, 70, 75, Roadside, IS2, 154
56, 94, 81, Roadside, RB4, 208
56, 101, 59, Roadside, GN0, 120
56, 123, 67, Roadside, HV1, 151
56, 105, 58, Roadside, GN3, 95
56, 48, 43, Roadside, KT6, 165
56, 104, 50, Roadside, GB6, 113
56, 47, 73, Roadside, BT4, 251
56, 87, 52, Roadside, LW4, 159
56, 46, 66, Roadside, EI1, 144
57, 65, 64, Kerbside, WM6, 162
57, 67, 64, Roadside, WMB, 208
57, 118, 81, Roadside, HV3, 221
57, 123, 67, Roadside, HV1, 134
57, 46, 66, Roadside, EI1, 196
57, 105, 58, Roadside, GN3, 122
57, 101, 59, Roadside, GN0, 91
57, 49, 70, Roadside, BT6, 170
57, 48, 43, Roadside, KT6, 242
57, 104, 50, Roadside, GB6, 144
57, 47, 73, Roadside, BT4, 359
57, 87, 52, Roadside, LW4, 162
57, 94, 81, Roadside, RB4, 193
57, 54, 68, Roadside, BT8, 174
57, 70, 75, Roadside, IS2, 200
58, 70, 75, Roadside, IS2, 139
58, 67, 64, Roadside, WMB, 227
58, 47, 73, Roadside, BT4, 293
58, 105, 58, Roadside, GN3, 178
58, 48, 43, Roadside, KT6, 155
58, 101, 59, Roadside, GN0, 151
58, 87, 52, Roadside, LW4, 169
58, 118, 81, Roadside, HV3, 144
58, 54, 68, Roadside, BT8, 152
58, 123, 67, Roadside, HV1, 180
58, 104, 50, Roadside, GB6, 142
58, 94, 81, Roadside, RB4, 134
58, 65, 64, Kerbside, WM6, 103
58, 46, 66, Roadside, EI1, 133
58, 49, 70, Roadside, BT6, 189
59, 104, 50, Roadside, GB6, 175
59, 118, 81, Roadside, HV3, 117
59, 101, 59, Roadside, GN0, 191
59, 87, 52, Roadside, LW4, 144
59, 47, 73, Roadside, BT4, 208
59, 70, 75, Roadside, IS2, 192
59, 54, 68, Roadside, BT8, 209
59, 46, 66, Roadside, EI1, 179
59, 48, 43, Roadside, KT6, 156
59, 49, 70, Roadside, BT6, 164
59, 94, 81, Roadside, RB4, 123
59, 105, 58, Roadside, GN3, 174
59, 65, 64, Kerbside, WM6, 152
59, 67, 64, Roadside, WMB, 322
59, 123, 67, Roadside, HV1, 185
60, 105, 58, Roadside, GN3, 164
60, 49, 70, Roadside, BT6, 148
60, 118, 81, Roadside, HV3, 111
60, 70, 75, Roadside, IS2, 159
60, 123, 67, Roadside, HV1, 90
60, 104, 50, Roadside, GB6, 148
60, 54, 68, Roadside, BT8, 201
60, 67, 64, Roadside, WMB, 251
60, 101, 59, Roadside, GN0, 146
60, 87, 52, Roadside, LW4, 166
60, 94, 81, Roadside, RB4, 196
60, 48, 43, Roadside, KT6, 147
60, 47, 73, Roadside, BT4, 326
60, 46, 66, Roadside, EI1, 118
60, 65, 64, Kerbside, WM6, 94
61, 65, 64, Kerbside, WM6, 146
61, 46, 66, Roadside, EI1, 175
61, 101, 59, Roadside, GN0, 160
61, 105, 58, Roadside, GN3, 173
61, 104, 50, Roadside, GB6, 179
61, 47, 73, Roadside, BT4, 269
61, 87, 52, Roadside, LW4, 158
61, 70, 75, Roadside, IS2, 194
61, 48, 43, Roadside, KT6, 200
61, 123, 67, Roadside, HV1, 96
61, 118, 81, Roadside, HV3, 126
61, 49, 70, Roadside, BT6, 197
61, 94, 81, Roadside, RB4, 205
61, 54, 68, Roadside, BT8, 192
61, 67, 64, Roadside, WMB, 319
62, 101, 59, Roadside, GN0, 86
62, 65, 64, Kerbside, WM6, 138
62, 46, 66, Roadside, EI1, 64
62, 47, 73, Roadside, BT4, 123
62, 67, 64, Roadside, WMB, 155
62, 49, 70, Roadside, BT6, 83
62, 70, 75, Roadside, IS2, 57
62, 87, 52, Roadside, LW4, 112
62, 48, 43, Roadside, KT6, 79
62, 105, 58, Roadside, GN3, 75
62, 118, 81, Roadside, HV3, 57
62, 94, 81, Roadside, RB4, 43
62, 54, 68, Roadside, BT8, 121
62, 104, 50, Roadside, GB6, 87
62, 123, 67, Roadside, HV1, 37
63, 70, 75, Roadside, IS2, 116
63, 105, 58, Roadside, GN3, 70
63, 118, 81, Roadside, HV3, 85
63, 48, 43, Roadside, KT6, 113
63, 65, 64, Kerbside, WM6, 149
63, 94, 81, Roadside, RB4, 64
63, 101, 59, Roadside, GN0, 119
63, 46, 66, Roadside, EI1, 82
63, 123, 67, Roadside, HV1, 54
63, 87, 52, Roadside, LW4, 137
63, 54, 68, Roadside, BT8, 100
63, 67, 64, Roadside, WMB, 185
63, 104, 50, Roadside, GB6, 127
63, 47, 73, Roadside, BT4, 201
63, 49, 70, Roadside, BT6, 78
64, 46, 66, Roadside, EI1, 76
64, 49, 70, Roadside, BT6, 82
64, 94, 81, Roadside, RB4, 36
64, 105, 58, Roadside, GN3, 64
64, 54, 68, Roadside, BT8, 131
64, 104, 50, Roadside, GB6, 67
64, 67, 64, Roadside, WMB, 118
64, 48, 43, Roadside, KT6, 53
64, 70, 75, Roadside, IS2, 66
64, 65, 64, Kerbside, WM6, 131
64, 47, 73, Roadside, BT4, 84
64, 123, 67, Roadside, HV1, 29
64, 118, 81, Roadside, HV3, 30
64, 87, 52, Roadside, LW4, 71
64, 101, 59, Roadside, GN0, 46
65, 46, 66, Roadside, EI1, 76
65, 70, 75, Roadside, IS2, 95
65, 87, 52, Roadside, LW4, 103
65, 104, 50, Roadside, GB6, 101
65, 49, 70, Roadside, BT6, 93
65, 47, 73, Roadside, BT4, 127
65, 123, 67, Roadside, HV1, 25
65, 65, 64, Kerbside, WM6, 179
65, 48, 43, Roadside, KT6, 58
65, 101, 59, Roadside, GN0, 72
65, 67, 64, Roadside, WMB, 141
65, 105, 58, Roadside, GN3, 46
65, 54, 68, Roadside, BT8, 209
65, 94, 81, Roadside, RB4, 37
65, 118, 81, Roadside, HV3, 47
66, 54, 68, Roadside, BT8, 126
66, 46, 66, Roadside, EI1, 81
66, 49, 70, Roadside, BT6, 132
66, 47, 73, Roadside, BT4, 129
66, 65, 64, Kerbside, WM6, 99
66, 123, 67, Roadside, HV1, 99
66, 70, 75, Roadside, IS2, 143
66, 101, 59, Roadside, GN0, 70
66, 118, 81, Roadside, HV3, 99
66, 67, 64, Roadside, WMB, 147
66, 105, 58, Roadside, GN3, 75
66, 48, 43, Roadside, KT6, 97
66, 104, 50, Roadside, GB6, 76
66, 94, 81, Roadside, RB4, 82
66, 87, 52, Roadside, LW4, 91
67, 104, 50, Roadside, GB6, 91
67, 54, 68, Roadside, BT8, 132
67, 47, 73, Roadside, BT4, 278
67, 70, 75, Roadside, IS2, 173
67, 65, 64, Kerbside, WM6, 187
67, 101, 59, Roadside, GN0, 78
67, 118, 81, Roadside, HV3, 168
67, 48, 43, Roadside, KT6, 121
67, 105, 58, Roadside, GN3, 128
67, 94, 81, Roadside, RB4, 134
67, 67, 64, Roadside, WMB, 159
67, 87, 52, Roadside, LW4, 103
67, 46, 66, Roadside, EI1, 131
67, 49, 70, Roadside, BT6, 109
67, 123, 67, Roadside, HV1, 113
68, 94, 81, Roadside, RB4, 105
68, 123, 67, Roadside, HV1, 109
68, 49, 70, Roadside, BT6, 96
68, 104, 50, Roadside, GB6, 73
68, 70, 75, Roadside, IS2, 142
68, 65, 64, Kerbside, WM6, 75
68, 87, 52, Roadside, LW4, 92
68, 67, 64, Roadside, WMB, 135
68, 54, 68, Roadside, BT8, 128
68, 46, 66, Roadside, EI1, 107
68, 48, 43, Roadside, KT6, 91
68, 118, 81, Roadside, HV3, 119
68, 101, 59, Roadside, GN0, 59
68, 47, 73, Roadside, BT4, 191
68, 105, 58, Roadside, GN3, 67
69, 70, 75, Roadside, IS2, 134
69, 87, 52, Roadside, LW4, 92
69, 104, 50, Roadside, GB6, 45
69, 65, 64, Kerbside, WM6, 107
69, 118, 81, Roadside, HV3, 167
69, 48, 43, Roadside, KT6, 104
69, 49, 70, Roadside, BT6, 136
69, 47, 73, Roadside, BT4, 250
69, 67, 64, Roadside, WMB, 135
69, 54, 68, Roadside, BT8, 132
69, 105, 58, Roadside, GN3, 78
69, 94, 81, Roadside, RB4, 139
69, 46, 66, Roadside, EI1, 114
69, 123, 67, Roadside, HV1, 137
69, 101, 59, Roadside, GN0, 54
70, 48, 43, Roadside, KT6, 129
70, 54, 68, Roadside, BT8, 96
70, 104, 50, Roadside, GB6, 74
70, 105, 58, Roadside, GN3, 75
70, 118, 81, Roadside, HV3, 159
70, 70, 75, Roadside, IS2, 112
70, 67, 64, Roadside, WMB, 137
70, 94, 81, Roadside, RB4, 157
70, 123, 67, Roadside, HV1, 123
70, 47, 73, Roadside, BT4, 224
70, 87, 52, Roadside, LW4, 81
70, 49, 70, Roadside, BT6, 101
70, 101, 59, Roadside, GN0, 76
70, 65, 64, Kerbside, WM6, 86
70, 46, 66, Roadside, EI1, 137
71, 67, 64, Roadside, WMB, 137
71, 70, 75, Roadside, IS2, 142
71, 49, 70, Roadside, BT6, 104
71, 65, 64, Kerbside, WM6, 150
71, 118, 81, Roadside, HV3, 173
71, 94, 81, Roadside, RB4, 136
71, 101, 59, Roadside, GN0, 56
71, 48, 43, Roadside, KT6, 135
71, 46, 66, Roadside, EI1, 145
71, 105, 58, Roadside, GN3, 94
71, 123, 67, Roadside, HV1, 121
71, 47, 73, Roadside, BT4, 208
71, 54, 68, Roadside, BT8, 129
71, 87, 52, Roadside, LW4, 105
71, 104, 50, Roadside, GB6, 78
72, 70, 75, Roadside, IS2, 125
72, 87, 52, Roadside, LW4, 90
72, 49, 70, Roadside, BT6, 84
72, 46, 66, Roadside, EI1, 136
72, 47, 73, Roadside, BT4, 160
72, 65, 64, Kerbside, WM6, 105
72, 101, 59, Roadside, GN0, 55
72, 54, 68, Roadside, BT8, 128
72, 104, 50, Roadside, GB6, 65
72, 48, 43, Roadside, KT6, 72
72, 67, 64, Roadside, WMB, 148
72, 94, 81, Roadside, RB4, 105
72, 118, 81, Roadside, HV3, 127
72, 105, 58, Roadside, GN3, 73
72, 123, 67, Roadside, HV1, 115
73, 105, 58, Roadside, GN3, 141
73, 123, 67, Roadside, HV1, 185
73, 48, 43, Roadside, KT6, 134
73, 101, 59, Roadside, GN0, 88
73, 67, 64, Roadside, WMB, 220
73, 94, 81, Roadside, RB4, 179
73, 47, 73, Roadside, BT4, 282
73, 104, 50, Roadside, GB6, 96
73, 70, 75, Roadside, IS2, 218
73, 87, 52, Roadside, LW4, 163
73, 49, 70, Roadside, BT6, 172
73, 118, 81, Roadside, HV3, 183
73, 46, 66, Roadside, EI1, 216
73, 54, 68, Roadside, BT8, 134
73, 65, 64, Kerbside, WM6, 121
74, 49, 70, Roadside, BT6, 91
74, 70, 75, Roadside, IS2, 74
74, 94, 81, Roadside, RB4, 92
74, 65, 64, Kerbside, WM6, 187
74, 101, 59, Roadside, GN0, 35
74, 123, 67, Roadside, HV1, 69
74, 46, 66, Roadside, EI1, 69
74, 47, 73, Roadside, BT4, 93
74, 67, 64, Roadside, WMB, 104
74, 104, 50, Roadside, GB6, 25
74, 48, 43, Roadside, KT6, 60
74, 54, 68, Roadside, BT8, 82
74, 118, 81, Roadside, HV3, 75
74, 87, 52, Roadside, LW4, 58
74, 105, 58, Roadside, GN3, 37
75, 49, 70, Roadside, BT6, 93
75, 105, 58, Roadside, GN3, 60
75, 67, 64, Roadside, WMB, 120
75, 48, 43, Roadside, KT6, 43
75, 47, 73, Roadside, BT4, 224
75, 46, 66, Roadside, EI1, 108
75, 65, 64, Kerbside, WM6, 197
75, 70, 75, Roadside, IS2, 89
75, 87, 52, Roadside, LW4, 58
75, 123, 67, Roadside, HV1, 80
75, 54, 68, Roadside, BT8, 87
75, 101, 59, Roadside, GN0, 46
75, 94, 81, Roadside, RB4, 114
75, 104, 50, Roadside, GB6, 32
75, 118, 81, Roadside, HV3, 51
76, 49, 70, Roadside, BT6, 64
76, 48, 43, Roadside, KT6, 37
76, 101, 59, Roadside, GN0, 22
76, 94, 81, Roadside, RB4, 60
76, 87, 52, Roadside, LW4, 39
76, 70, 75, Roadside, IS2, 75
76, 123, 67, Roadside, HV1, 36
76, 47, 73, Roadside, BT4, 98
76, 65, 64, Kerbside, WM6, 197
76, 118, 81, Roadside, HV3, 61
76, 67, 64, Roadside, WMB, 99
76, 54, 68, Roadside, BT8, 62
76, 104, 50, Roadside, GB6, 18
76, 105, 58, Roadside, GN3, 18
76, 46, 66, Roadside, EI1, 62
77, 65, 64, Kerbside, WM6, 190
77, 105, 58, Roadside, GN3, 27
77, 94, 81, Roadside, RB4, 72
77, 101, 59, Roadside, GN0, 36
77, 49, 70, Roadside, BT6, 79
77, 104, 50, Roadside, GB6, 30
77, 123, 67, Roadside, HV1, 43
77, 47, 73, Roadside, BT4, 110
77, 54, 68, Roadside, BT8, 48
77, 70, 75, Roadside, IS2, 108
77, 67, 64, Roadside, WMB, 93
77, 48, 43, Roadside, KT6, 52
77, 87, 52, Roadside, LW4, 39
77, 46, 66, Roadside, EI1, 100
77, 118, 81, Roadside, HV3, 108
78, 87, 52, Roadside, LW4, 46
78, 46, 66, Roadside, EI1, 51
78, 54, 68, Roadside, BT8, 66
78, 70, 75, Roadside, IS2, 87
78, 48, 43, Roadside, KT6, 30
78, 104, 50, Roadside, GB6, 16
78, 118, 81, Roadside, HV3, 59
78, 123, 67, Roadside, HV1, 44
78, 94, 81, Roadside, RB4, 53
78, 49, 70, Roadside, BT6, 38
78, 101, 59, Roadside, GN0, 23
78, 67, 64, Roadside, WMB, 98
78, 105, 58, Roadside, GN3, 27
78, 47, 73, Roadside, BT4, 87
78, 65, 64, Kerbside, WM6, 145
79, 65, 64, Kerbside, WM6, 142
79, 101, 59, Roadside, GN0, 30
79, 48, 43, Roadside, KT6, 39
79, 67, 64, Roadside, WMB, 97
79, 49, 70, Roadside, BT6, 47
79, 46, 66, Roadside, EI1, 72
79, 70, 75, Roadside, IS2, 103
79, 104, 50, Roadside, GB6, 21
79, 94, 81, Roadside, RB4, 74
79, 47, 73, Roadside, BT4, 130
79, 118, 81, Roadside, HV3, 53
79, 105, 58, Roadside, GN3, 40
79, 87, 52, Roadside, LW4, 51
79, 54, 68, Roadside, BT8, 74
79, 123, 67, Roadside, HV1, 54
80, 49, 70, Roadside, BT6, 76
80, 87, 52, Roadside, LW4, 92
80, 65, 64, Kerbside, WM6, 179
80, 118, 81, Roadside, HV3, 109
80, 105, 58, Roadside, GN3, 72
80, 94, 81, Roadside, RB4, 98
80, 67, 64, Roadside, WMB, 136
80, 104, 50, Roadside, GB6, 45
80, 54, 68, Roadside, BT8, 121
80, 101, 59, Roadside, GN0, 65
80, 47, 73, Roadside, BT4, 129
80, 48, 43, Roadside, KT6, 87
80, 46, 66, Roadside, EI1, 111
80, 70, 75, Roadside, IS2, 90
80, 123, 67, Roadside, HV1, 68
81, 105, 58, Roadside, GN3, 65
81, 94, 81, Roadside, RB4, 42
81, 54, 68, Roadside, BT8, 89
81, 87, 52, Roadside, LW4, 76
81, 101, 59, Roadside, GN0, 56
81, 70, 75, Roadside, IS2, 83
81, 47, 73, Roadside, BT4, 143
81, 49, 70, Roadside, BT6, 66
81, 48, 43, Roadside, KT6, 50
81, 65, 64, Kerbside, WM6, 188
81, 46, 66, Roadside, EI1, 117
81, 104, 50, Roadside, GB6, 77
81, 118, 81, Roadside, HV3, 34
81, 67, 64, Roadside, WMB, 182
81, 123, 67, Roadside, HV1, 77
82, 49, 70, Roadside, BT6, 179
82, 87, 52, Roadside, LW4, 175
82, 101, 59, Roadside, GN0, 111
82, 65, 64, Kerbside, WM6, 147
82, 47, 73, Roadside, BT4, 192
82, 70, 75, Roadside, IS2, 170
82, 104, 50, Roadside, GB6, 119
82, 46, 66, Roadside, EI1, 186
82, 118, 81, Roadside, HV3, 142
82, 105, 58, Roadside, GN3, 139
82, 94, 81, Roadside, RB4, 169
82, 67, 64, Roadside, WMB, 180
82, 123, 67, Roadside, HV1, 170
82, 54, 68, Roadside, BT8, 222
82, 48, 43, Roadside, KT6, 92
83, 47, 73, Roadside, BT4, 192
83, 54, 68, Roadside, BT8, 206
83, 101, 59, Roadside, GN0, 163
83, 94, 81, Roadside, RB4, 58
83, 104, 50, Roadside, GB6, 144
83, 70, 75, Roadside, IS2, 121
83, 46, 66, Roadside, EI1, 129
83, 67, 64, Roadside, WMB, 231
83, 48, 43, Roadside, KT6, 111
83, 87, 52, Roadside, LW4, 186
83, 118, 81, Roadside, HV3, 79
83, 65, 64, Kerbside, WM6, 206
83, 123, 67, Roadside, HV1, 70
83, 105, 58, Roadside, GN3, 118
83, 49, 70, Roadside, BT6, 124
84, 101, 59, Roadside, GN0, 80
84, 67, 64, Roadside, WMB, 164
84, 54, 68, Roadside, BT8, 178
84, 94, 81, Roadside, RB4, 158
84, 65, 64, Kerbside, WM6, 171
84, 47, 73, Roadside, BT4, 193
84, 48, 43, Roadside, KT6, 81
84, 118, 81, Roadside, HV3, 182
84, 104, 50, Roadside, GB6, 103
84, 49, 70, Roadside, BT6, 166
84, 70, 75, Roadside, IS2, 179
84, 87, 52, Roadside, LW4, 100
84, 105, 58, Roadside, GN3, 79
84, 46, 66, Roadside, EI1, 214
84, 123, 67, Roadside, HV1, 141
85, 87, 52, Roadside, LW4, 105
85, 123, 67, Roadside, HV1, 120
85, 67, 64, Roadside, WMB, 158
85, 47, 73, Roadside, BT4, 268
85, 46, 66, Roadside, EI1, 119
85, 105, 58, Roadside, GN3, 89
85, 70, 75, Roadside, IS2, 176
85, 94, 81, Roadside, RB4, 123
85, 104, 50, Roadside, GB6, 70
85, 54, 68, Roadside, BT8, 123
85, 49, 70, Roadside, BT6, 105
85, 48, 43, Roadside, KT6, 101
85, 101, 59, Roadside, GN0, 86
85, 65, 64, Kerbside, WM6, 158
85, 118, 81, Roadside, HV3, 132
86, 70, 75, Roadside, IS2, 164
86, 101, 59, Roadside, GN0, 88
86, 48, 43, Roadside, KT6, 122
86, 47, 73, Roadside, BT4, 219
86, 54, 68, Roadside, BT8, 126
86, 87, 52, Roadside, LW4, 109
86, 104, 50, Roadside, GB6, 68
86, 94, 81, Roadside, RB4, 175
86, 123, 67, Roadside, HV1, 98
86, 67, 64, Roadside, WMB, 157
86, 49, 70, Roadside, BT6, 117
86, 118, 81, Roadside, HV3, 172
86, 65, 64, Kerbside, WM6, 106
86, 46, 66, Roadside, EI1, 131
86, 105, 58, Roadside, GN3, 102
87, 94, 81, Roadside, RB4, 135
87, 54, 68, Roadside, BT8, 109
87, 49, 70, Roadside, BT6, 141
87, 101, 59, Roadside, GN0, 83
87, 105, 58, Roadside, GN3, 73
87, 104, 50, Roadside, GB6, 58
87, 46, 66, Roadside, EI1, 146
87, 48, 43, Roadside, KT6, 103
87, 70, 75, Roadside, IS2, 168
87, 123, 67, Roadside, HV1, 121
87, 65, 64, Kerbside, WM6, 113
87, 87, 52, Roadside, LW4, 79
87, 118, 81, Roadside, HV3, 210
87, 47, 73, Roadside, BT4, 177
87, 67, 64, Roadside, WMB, 183
88, 123, 67, Roadside, HV1, 165
88, 67, 64, Roadside, WMB, 166
88, 54, 68, Roadside, BT8, 180
88, 47, 73, Roadside, BT4, 234
88, 65, 64, Kerbside, WM6, 89
88, 49, 70, Roadside, BT6, 178
88, 104, 50, Roadside, GB6, 129
88, 105, 58, Roadside, GN3, 126
88, 101, 59, Roadside, GN0, 122
88, 118, 81, Roadside, HV3, 193
88, 46, 66, Roadside, EI1, 183
88, 48, 43, Roadside, KT6, 123
88, 70, 75, Roadside, IS2, 166
88, 87, 52, Roadside, LW4, 142
88, 94, 81, Roadside, RB4, 245
89, 118, 81, Roadside, HV3, 148
89, 101, 59, Roadside, GN0, 94
89, 87, 52, Roadside, LW4, 178
89, 49, 70, Roadside, BT6, 200
89, 65, 64, Kerbside, WM6, 143
89, 70, 75, Roadside, IS2, 166
89, 123, 67, Roadside, HV1, 149
89, 104, 50, Roadside, GB6, 158
89, 46, 66, Roadside, EI1, 240
89, 48, 43, Roadside, KT6, 168
89, 105, 58, Roadside, GN3, 194
89, 47, 73, Roadside, BT4, 369
89, 94, 81, Roadside, RB4, 249
89, 54, 68, Roadside, BT8, 212
89, 67, 64, Roadside, WMB, 204
90, 87, 52, Roadside, LW4, 157
90, 104, 50, Roadside, GB6, 101
90, 49, 70, Roadside, BT6, 186
90, 105, 58, Roadside, GN3, 160
90, 118, 81, Roadside, HV3, 192
90, 48, 43, Roadside, KT6, 199
90, 70, 75, Roadside, IS2, 232
90, 54, 68, Roadside, BT8, 168
90, 46, 66, Roadside, EI1, 245
90, 101, 59, Roadside, GN0, 176
90, 47, 73, Roadside, BT4, 305
90, 65, 64, Kerbside, WM6, 118
90, 123, 67, Roadside, HV1, 173
90, 94, 81, Roadside, RB4, 171
90, 67, 64, Roadside, WMB, 216
91, 118, 81, Roadside, HV3, 203
91, 104, 50, Roadside, GB6, 111
91, 54, 68, Roadside, BT8, 187
91, 70, 75, Roadside, IS2, 283
91, 87, 52, Roadside, LW4, 172
91, 101, 59, Roadside, GN0, 120
91, 48, 43, Roadside, KT6, 153
91, 65, 64, Kerbside, WM6, 180
91, 123, 67, Roadside, HV1, 172
