tick, monitor_code,no2
77,HV1,19.40318557
77,HV3,36.10564283
77,IS2,51.4431027
77,KT6,19.18728882
77,LW4,13.83370726
77,RB4,26.73150504
77,WMB,37.84976885
78,BT4,36.14916852
78,BT6,18.58971227
78,BT8,25.55774275
78,EI1,21.95933895
78,EN5,13.38454159
78,GB6,5.734623419
78,GN0,9.081156654
78,GN3,9.077331709
78,HV1,16.68355698
78,HV3,26.05100359
78,IS2,30.58217727
78,KT6,14.70069331
78,LW4,15.98007038
78,RB4,23.65533785
78,WMB,32.92954452
79,BT4,48.31330431
79,BT6,22.93351839
79,BT8,29.05185709
79,EI1,30.94145179
79,EN5,24.5290638
79,GB6,9.932852729
79,GN0,13.81098148
79,GN3,18.39110135
79,HV1,24.57198277
79,HV3,21.54190256
79,IS2,34.65640773
79,KT6,17.63928641
79,LW4,24.46150375
79,RB4,31.40291222
79,WMB,36.41703038
80,BT4,53.24162042
80,BT6,37.91187493
80,BT8,44.84000084
80,EI1,48.88433926
80,EN5,29.6533
80,GB6,21.50066588
80,GN0,22.72151608
80,GN3,24.80113495
80,HV1,29.63370594
80,HV3,36.58052128
80,IS2,41.26235303
80,KT6,31.58140841
80,LW4,33.02805081
80,RB4,36.93521683
80,WMB,51.98413353
81,BT4,49.22629555
81,BT6,26.75473923
81,BT8,30.9689247
81,EI1,40.62440942
81,EN5,33.51140839
81,GB6,36.3878323
81,GN0,27.84565422
81,GN3,29.14834378
81,HV1,27.41855499
81,HV3,16.77136285
81,IS2,29.58244338
81,KT6,18.3407446
81,LW4,33.28461535
81,RB4,15.87497015
81,WMB,71.57175898
82,BT4,87.00319521
82,BT6,69.50900243
82,BT8,80.73906136
82,EI1,75.75688003
82,EN5,78.95149433
82,GB6,55.10048009
82,GN0,47.83865191
82,GN3,58.27435838
82,HV1,58.00319679
82,HV3,55.97454714
82,IS2,61.03176722
82,KT6,44.75767312
82,LW4,58.76656732
82,RB4,63.29819291
82,WMB,72.35614673
83,BT4,76.92340185
83,BT6,54.39624071
83,BT8,75.78849181
83,EI1,64.66837551
83,EN5,64.89044421
83,GB6,71.61932199
83,GN0,56.63119178
83,GN3,47.18532348
83,HV1,34.51782073
83,HV3,32.1910115
83,IS2,52.77136771
83,KT6,45.00947071
83,LW4,62.95841499
83,RB4,25.9479001
83,WMB,97.76006724
84,BT4,90.75717639
84,BT6,67.8600067
84,BT8,69.21853159
84,EI1,77.26753891
84,EN5,64.88593
84,GB6,39.7739274
84,GN0,34.51246245
84,GN3,31.37096699
84,HV1,63.79937081
84,HV3,83.06871039
84,IS2,64.97955914
84,KT6,26.97496984
84,LW4,47.79904346
84,RB4,74.21930275
84,WMB,67.85107411
85,BT4,96.72176904
85,BT6,51.90214247
85,BT8,46.78090782
85,EI1,58.9451748
85,EN5,50.6082645
85,GB6,27.89867763
85,GN0,32.76944895
85,GN3,42.33255475
85,HV1,46.61957041
85,HV3,49.58479413
85,IS2,65.18019158
85,KT6,46.23942103
85,LW4,45.15450061
85,RB4,59.45623286
85,WMB,72.5257291
86,BT4,78.23164329
86,BT6,52.64881365
86,BT8,53.79192988
86,EI1,64.29022068
86,EN5,45.07092745
86,GB6,33.29091436
86,GN0,37.54330946
86,GN3,42.17110608
86,HV1,45.72489434
86,HV3,73.9741727
86,IS2,58.49551906
86,KT6,53.21502391
86,LW4,36.40261376
86,RB4,61.55329189
86,WMB,60.6582151
87,BT4,78.92273799
87,BT6,48.8672092
87,BT8,42.0372334
87,EI1,65.42546926
87,EN5,29.71883067
87,GB6,26.62278074
87,GN0,30.07794353
87,GN3,34.32983805
87,HV1,41.59555462
87,HV3,70.95401922
87,IS2,74.79602893
87,KT6,47.42368631
87,LW4,32.44056756
87,RB4,53.88105636
87,WMB,62.92358758
88,BT4,110.0353986
88,BT6,81.6515449
88,BT8,73.95944979
88,EI1,90.101614
88,EN5,89.98437008
88,GB6,60.76658304
88,GN0,59.0653133
88,GN3,58.17287519
88,HV1,58.61160929
88,HV3,77.12101253
88,IS2,77.08965834
88,KT6,60.12901225
88,LW4,56.9134755
88,RB4,87.65091992
88,WMB,78.79018783
89,BT4,130.527031
89,BT6,80.2182225
89,BT8,79.6682565
89,EI1,99.66862456
89,EN5,81.25889169
89,GB6,64.83159613
89,GN0,45.9204873
89,GN3,67.58218609
89,HV1,56.30832133
89,HV3,69.69788852
89,IS2,78.7880007
89,KT6,72.86666133
89,LW4,59.44066253
89,RB4,86.73345969
89,WMB,88.24168404
90,BT4,110.8512342
90,BT6,84.93636975
90,BT8,77.21273942
90,EI1,93.81604538
90,EN5,91.98067851
90,GB6,39.14477939
90,GN0,59.22103762
90,GN3,63.2289018
90,HV1,63.38538291
90,HV3,87.72968834
90,IS2,84.67421825
90,KT6,69.32584355
90,LW4,61.94251975
90,RB4,84.8021706
90,WMB,90.91474811
91,BT4,128.2826203
91,BT6,73.04714261
91,BT8,63.17064325
91,EI1,100.6302663
91,EN5,70.48573825
91,GB6,41.27336826
91,GN0,49.44793535
91,GN3,54.73540962
91,HV1,61.82776498
91,HV3,86.99881485
91,IS2,95.13528595
91,KT6,69.91630826
91,LW4,59.31074384
91,RB4,91.45106288
91,WMB,83.04357918
92,BT4,77.53629388
92,BT6,60.5683469
92,BT8,59.674256
92,EI1,68.65741965
92,EN5,68.13286933
92,GB6,27.99512423
92,GN0,30.83945252
92,GN3,34.1231946
92,HV1,51.70183597
92,HV3,79.62108837
92,IS2,57.57554614
92,KT6,54.31062938
92,LW4,38.96976644
92,RB4,65.32740819
92,WMB,68.72006644
93,BT4,74.43972789
93,BT6,51.79939191
93,BT8,46.81011591
93,EI1,64.99802934
93,EN5,29.55550761
93,GB6,31.71429323
93,GN0,30.06182509
93,GN3,34.75053213
93,HV1,51.38532121
93,HV3,84.52329005
93,IS2,61.1683228
93,KT6,41.50041127
93,LW4,33.31109143
93,RB4,58.35599892
93,WMB,67.00546514
94,BT4,64.65121926
94,BT6,50.14778702
94,BT8,47.56831821
94,EI1,54.63166715
94,EN5,47.23059732
94,GB6,33.40471362
94,GN0,35.4576301
94,GN3,32.48469937
94,HV1,29.1435124
94,HV3,48.00957021
94,IS2,54.07387806
94,KT6,40.15458316
94,LW4,33.59337904
94,RB4,48.83626119
94,WMB,60.46965619
95,BT4,52.61161449
95,BT6,30.32765283
95,BT8,31.2586932
95,EI1,53.82403205
95,EN5,31.05707421
95,GB6,18.89608433
95,GN0,17.5462902
95,GN3,19.79134655
95,HV1,30.78633295
95,HV3,54.6994025
95,IS2,43.4388505
95,KT6,28.68837606
95,LW4,24.08819118
95,RB4,44.88681662
95,WMB,43.09148752
96,BT4,74.00457774
96,BT6,45.12589709
96,BT8,43.47744798
96,EI1,55.36856088
96,EN5,33.13371255
96,GB6,23.30281492
96,GN0,25.21872767
96,GN3,24.80511839
96,HV1,39.16662876
96,HV3,58.23717503
96,IS2,44.84488115
96,KT6,39.477055
96,LW4,26.74078607
96,RB4,54.46353713
96,WMB,48.23372066
97,BT4,89.34753601
97,BT6,59.10814269
97,BT8,51.00809792
97,EI1,76.92903169
97,EN5,30.41296561
97,GB6,31.48659013
97,GN0,30.87871936
97,GN3,34.72987504
97,HV1,52.83601878
97,HV3,77.76529723
97,IS2,67.55062865
97,KT6,48.66579961
97,LW4,35.50888924
97,RB4,64.06878165
97,WMB,67.35094641
98,BT4,73.97908394
98,BT6,45.81137631
98,BT8,51.63160487
98,EI1,54.65213735
98,EN5,39.94954902
98,GB6,19.60799708
98,GN0,21.46720026
98,GN3,24.26010576
98,HV1,34.12957836
98,HV3,47.66080336
98,IS2,48.85400447
98,KT6,25.76561913
98,LW4,27.36782967
98,RB4,41.68444684
98,WMB,52.07344182
99,BT4,98.28532723
99,BT6,49.80698244
99,BT8,40.53662061
99,EI1,65.95257877
99,EN5,43.39782812
99,GB6,23.46073097
99,GN0,26.59441841
99,GN3,37.9414202
99,HV1,43.44440934
99,HV3,43.53629858
99,IS2,60.43547397
99,KT6,34.77735106
99,LW4,37.73415074
99,RB4,55.70319022
99,WMB,72.16601381
100,BT4,62.47493219
100,BT6,36.6331615
100,BT8,40.60869229
100,EI1,50.15775684
100,EN5,20.50024098
100,GB6,17.68126913
100,GN0,18.85391704
100,GN3,20.90687608
100,HV1,28.91126134
100,HV3,52.07540515
100,IS2,46.74891561
100,KT6,33.99045071
100,LW4,20.53734042
100,RB4,38.31121421
100,WMB,48.22369676
101,BT4,83.13715367
101,BT6,31.53013736
101,BT8,31.49411742
101,EI1,45.33142834
101,EN5,21.75144136
101,GB6,15.60890427
101,GN0,19.03707746
101,GN3,23.24408599
101,HV1,31.93056111
101,HV3,44.69569683
101,IS2,51.99124548
101,KT6,29.23079233
101,LW4,26.58220918
101,RB4,41.19788773
101,WMB,54.18387432
102,BT4,79.36823274
102,BT6,50.52262071
102,BT8,55.53950337
102,EI1,62.47151309
102,EN5,39.28319419
102,GB6,21.79658738
102,GN0,28.22838343
102,GN3,34.96882754
102,HV1,47.88707207
102,HV3,59.16650146
102,IS2,52.35960767
102,KT6,37.05175644
102,LW4,35.54522122
102,RB4,55.5824194
102,WMB,57.32213367
103,BT4,92.18346786
103,BT6,45.93928299
103,BT8,44.10216247
103,EI1,63.76361791
103,EN5,41.87084481
103,GB6,24.35397667
103,GN0,27.4843808
103,GN3,34.68861429
103,HV1,43.29776128
103,HV3,50.55422462
103,IS2,62.38336378
103,KT6,31.94018598
103,LW4,39.82582002
103,RB4,58.21830853
103,WMB,60.11920038
104,BT4,80.18859741
104,BT6,48.6907551
104,BT8,53.43216711
104,EI1,52.14703577
104,EN5,52.22897637
104,GB6,52.76386188
104,GN0,40.19625907
104,GN3,42.23287336
104,HV1,45.17428663
104,HV3,55.77308139
104,IS2,52.93007619
104,KT6,45.7744053
104,LW4,50.73003251
104,RB4,57.72238838
104,WMB,69.34675445
105,BT4,110.3884249
105,BT6,74.76912698
105,BT8,70.30910817
105,EI1,85.83244942
105,EN5,72.56185421
105,GB6,76.40475365
105,GN0,67.35836073
105,GN3,60.33026894
105,HV1,53.30780517
105,HV3,58.7671021
105,IS2,74.97734532
105,KT6,60.63907436
105,LW4,74.95917166
105,RB4,77.22392486
105,WMB,97.78817767
106,BT4,90.34874788
106,BT6,66.2093173
106,BT8,66.48242946
106,EI1,68.41800622
106,EN5,71.24312706
106,GB6,62.69535212
106,GN0,55.49577329
106,GN3,55.00601104
106,HV1,50.94617142
106,HV3,62.11635556
106,IS2,61.58617304
106,KT6,55.44923713
106,LW4,61.0072578
106,RB4,70.30054052
106,WMB,74.50804345
107,BT4,77.89411096
107,BT6,47.95444765
107,BT8,41.29333923
107,EI1,62.30676567
107,EN5,47.22459615
107,GB6,41.88482087
107,GN0,31.93016805
107,GN3,39.54417197
107,HV1,37.34852969
107,HV3,49.36374649
107,IS2,49.66238657
107,KT6,47.84067283
107,LW4,47.63665687
107,RB4,56.59699973
107,WMB,67.29910601
108,BT4,92.85846411
108,BT6,75.34763092
108,BT8,70.10179132
108,EI1,70.00596892
108,EN5,85.28761427
108,GB6,83.09707075
108,GN0,72.94729196
108,GN3,69.70598719
108,HV1,53.54025082
108,HV3,71.85132431
108,IS2,70.19215778
108,KT6,59.51747258
108,LW4,80.52957574
108,RB4,71.00667951
108,WMB,93.83467137
109,BT4,90.97563634
109,BT6,56.55234453
109,BT8,56.56771621
109,EI1,65.7760009
109,EN5,63.06133174
109,GB6,75.98316462
109,GN0,59.47974409
109,GN3,54.52481149
109,HV1,43.84682651
109,HV3,54.19345319
109,IS2,53.63903431
109,KT6,62.94914071
109,LW4,75.67809061
109,RB4,66.85995652
109,WMB,72.49177737
110,BT4,112.0604852
110,BT6,88.6607296
110,BT8,88.69165496
110,EI1,84.76334169
110,EN5,94.92630108
110,GB6,106.0070718
110,GN0,96.93908466
110,GN3,83.54090682
110,HV1,59.90076422
110,HV3,81.80139473
110,IS2,83.92810418
110,KT6,73.25476391
110,LW4,92.57749526
110,RB4,81.41093455
110,WMB,105.3777524
111,BT4,125.8424781
111,BT6,85.34951356
111,BT8,75.84063761
111,EI1,92.08273916
111,EN5,86.52183649
111,GB6,107.6204118
111,GN0,88.27390054
111,GN3,85.44293016
111,HV1,51.66705604
111,HV3,77.15601709
111,IS2,78.92461678
111,KT6,89.9966192
111,LW4,105.0170101
111,RB4,93.65418008
111,WMB,115.6308494
112,BT4,128.1787285
112,BT6,98.27854264
112,BT8,85.89488441
112,EI1,100.2770805
112,EN5,105.6985745
112,GB6,118.8781049
112,GN0,100.2850767
112,GN3,97.93523063
112,HV1,68.7302298
112,HV3,90.1682219
112,IS2,96.3099147
112,KT6,83.45417298
112,LW4,90.62187349
112,RB4,95.89525268
112,WMB,123.8296668
113,BT4,133.2119487
113,BT6,88.58535225
113,BT8,82.96517767
113,EI1,96.91661508
113,EN5,91.85088397
113,GB6,114.5937102
113,GN0,104.0307192
113,GN3,100.0852023
113,HV1,65.88750516
113,HV3,80.43356471
113,IS2,88.26450519
113,KT6,93.95547821
113,LW4,106.19336
113,RB4,98.45630966
113,WMB,128.9642329
114,BT4,127.8347309
114,BT6,95.2386031
114,BT8,96.57393637
114,EI1,100.8227777
114,EN5,108.8666809
114,GB6,96.27233757
114,GN0,83.81439558
114,GN3,75.11517218
114,HV1,73.31997033
114,HV3,99.70656167
114,IS2,91.18112635
114,KT6,76.11233713
114,LW4,86.67222081
114,RB4,70.77169759
114,WMB,118.2212433
115,BT4,142.2503716
115,BT6,91.72152085
115,BT8,83.98033096
115,EI1,103.3812361
115,EN5,95.06278904
115,GB6,73.87419299
115,GN0,87.3165422
115,GN3,88.08124516
115,HV1,85.09487251
115,HV3,90.52234963
115,IS2,100.1324794
115,KT6,68.5976937
115,LW4,88.49005625
115,RB4,107.0399766
115,WMB,129.9193037
116,BT4,79.36529457
116,BT6,56.65273047
116,BT8,62.04653687
116,EI1,64.582116
116,EN5,67.32315709
116,GB6,38.89948606
116,GN0,47.29533348
116,GN3,53.43318181
116,HV1,51.13734323
116,HV3,62.25659876
116,IS2,59.71135715
116,KT6,37.94570839
116,LW4,64.21343746
116,RB4,42.71515219
116,WMB,84.27107234
117,BT4,90.07032029
117,BT6,47.2173353
117,BT8,43.72696219
117,EI1,58.07736699
117,EN5,49.97724595
117,GB6,27.11627318
117,GN0,30.40169064
117,GN3,41.93853973
117,HV1,40.39159306
117,HV3,41.80349045
117,IS2,57.74177481
117,KT6,36.94058187
117,LW4,50.35706565
117,RB4,34.61885372
117,WMB,71.21943923
118,BT4,58.40623104
118,BT6,46.13783728
118,BT8,50.96225287
118,EI1,57.08221648
118,EN5,40.43311987
118,GB6,42.51900845
118,GN0,35.36094242
118,GN3,41.06599726
118,HV1,35.06012315
118,HV3,48.55590393
118,IS2,44.2508195
118,KT6,33.91768809
118,LW4,44.52758219
118,RB4,43.87152987
118,WMB,61.87015834
119,BT4,79.80603693
119,BT6,55.44397656
119,BT8,53.62354718
119,EI1,74.63540917
119,EN5,61.38299664
119,GB6,75.08673049
119,GN0,61.70128846
119,GN3,63.02576552
119,HV1,47.49295271
119,HV3,39.38899961
119,IS2,60.6749266
119,KT6,47.90219444
119,LW4,67.57747064
119,RB4,47.90631041
119,WMB,82.57051926
120,BT4,41.09718583
120,BT6,22.67769947
120,BT8,32.63982589
120,EI1,27.37943136
120,EN5,15.80355824
120,GB6,11.68944818
120,GN0,14.35004663
120,GN3,15.83460957
120,HV1,21.05064502
120,HV3,40.83960035
120,IS2,31.5731648
120,KT6,21.92164699
120,LW4,25.85235415
120,RB4,31.94761704
120,WMB,41.32470183
121,BT4,61.81892462
121,BT6,31.38885705
121,BT8,31.09586939
121,EI1,34.66384391
121,EN5,28.04469535
121,GB6,19.48857736
121,GN0,23.35457924
121,GN3,29.37098084
121,HV1,31.61453717
121,HV3,36.93056431
121,IS2,42.39890466
121,KT6,22.47332965
121,LW4,33.84637557
121,RB4,36.55355446
121,WMB,43.34290281
122,BT4,30.09620996
122,BT6,13.85086576
122,BT8,33.69864563
122,EI1,15.08921816
122,EN5,11.44408479
122,GB6,5.707123157
122,GN0,9.524514791
122,GN3,10.56220889
122,HV1,12.90745793
122,HV3,19.35605592
122,IS2,22.42006702
122,KT6,9.559222207
122,LW4,21.77842622
122,RB4,18.84120222
122,WMB,32.37800819
123,BT4,30.2778185
123,BT6,16.43768096
123,BT8,23.06937954
123,EI1,18.84412956
123,EN5,11.62519291
123,GB6,6.309083679
123,GN0,9.846058013
123,GN3,9.659022482
123,HV1,13.9638177
123,HV3,32.19670284
123,IS2,30.11340865
123,KT6,13.76251739
123,LW4,16.11337626
123,RB4,19.32296488
123,WMB,30.04191609
124,BT4,46.86473535
124,BT6,27.54997683
124,BT8,37.34309405
124,EI1,29.68046233
124,EN5,28.2802979
124,GB6,14.08022269
124,GN0,16.4017384
124,GN3,23.18745951
124,HV1,23.89897513
124,HV3,19.68554219
124,IS2,30.57447207
124,KT6,14.11544341
124,LW4,30.26810724
124,RB4,23.0459212
124,WMB,47.08920512
125,BT4,70.95162568
125,BT6,39.60104497
125,BT8,36.24817985
125,EI1,42.11331098
125,EN5,36.13691243
125,GB6,19.95399233
125,GN0,22.83557601
125,GN3,29.43046306
125,HV1,36.23204752
125,HV3,28.58999333
125,IS2,43.70043481
125,KT6,22.94162365
125,LW4,32.53773136
125,RB4,36.96706314
125,WMB,53.24165968
126,BT4,59.9748575
126,BT6,31.78350817
126,BT8,51.28489282
126,EI1,38.98607173
126,EN5,26.93172765
126,GB6,15.28309761
126,GN0,16.68667292
126,GN3,20.83556263
126,HV1,31.60783181
126,HV3,46.53494309
126,IS2,37.91569316
126,KT6,29.57215917
126,LW4,33.98016984
126,RB4,38.79509189
126,WMB,46.4753945
127,BT4,83.2052384
127,BT6,35.92482799
127,BT8,36.15487308
127,EI1,46.81078983
127,EN5,28.62536333
127,GB6,16.81591511
127,GN0,20.20381244
127,GN3,25.61991273
127,HV1,33.40301697
127,HV3,45.49832674
127,IS2,50.21351188
127,KT6,30.77087225
127,LW4,32.54877473
127,RB4,43.77963006
127,WMB,51.40504904
128,BT4,32.62427015
128,BT6,21.52664855
128,BT8,27.68418825
128,EI1,25.12135504
128,EN5,15.74592516
128,GB6,9.191572268
128,GN0,10.07911748
128,GN3,11.75833171
128,HV1,16.76295037
128,HV3,41.42986825
128,IS2,30.7360126
128,KT6,19.23001489
128,LW4,24.02153319
128,RB4,20.8921893
128,WMB,37.75313719
129,BT4,61.51230824
129,BT6,36.60539357
129,BT8,32.98131866
129,EI1,51.95793031
129,EN5,22.72696434
129,GB6,14.26303813
129,GN0,16.17281886
129,GN3,15.97756333
129,HV1,28.91752748
129,HV3,54.27083434
129,IS2,58.13551574
129,KT6,33.13276854
129,LW4,25.4196495
129,RB4,29.61186686
129,WMB,59.58571918
130,BT4,44.41231422
130,BT6,24.51770272
130,BT8,37.87293929
130,EI1,23.5029777
130,EN5,28.84518202
130,GB6,15.67609705
130,GN0,17.45374544
130,GN3,20.39174868
130,HV1,25.42025477
130,HV3,22.59492841
130,IS2,27.05994254
130,KT6,11.98987249
130,LW4,29.96727809
130,RB4,20.39744862
130,WMB,51.65103583
131,BT4,51.02662167
131,BT6,26.69546728
131,BT8,29.05228254
131,EI1,29.43052552
131,EN5,30.24220202
131,GB6,12.86325523
131,GN0,13.53882889
131,GN3,17.88746956
131,HV1,25.85990763
131,HV3,21.58156575
131,IS2,32.72487787
131,KT6,15.86042153
131,LW4,23.43702139
131,RB4,27.46300569
131,WMB,45.64625186
132,BT4,59.8834936
132,BT6,40.59060623
132,BT8,49.73642512
132,EI1,44.77486681
132,EN5,34.93113144
132,GB6,20.34551268
132,GN0,21.45526631
132,GN3,26.52338162
132,HV1,32.13632042
132,HV3,39.70080167
132,IS2,42.88544581
132,KT6,20.64209395
132,LW4,33.79113762
132,RB4,38.45170813
132,WMB,58.88343374
133,BT4,84.29801334
133,BT6,46.46450304
133,BT8,39.51430475
133,EI1,55.60754608
133,EN5,32.55049465
133,GB6,22.96099442
133,GN0,24.71755775
133,GN3,31.96504866
133,HV1,42.391714
133,HV3,59.25773837
133,IS2,58.96753356
133,KT6,34.33648581
133,LW4,39.38563717
133,RB4,50.14054956
133,WMB,57.66041202
134,BT4,60.81075593
134,BT6,31.11565801
134,BT8,42.3541476
134,EI1,35.3987656
134,EN5,28.82818727
134,GB6,15.1039944
134,GN0,17.08971708
134,GN3,21.22314045
134,HV1,26.61086705
134,HV3,30.02162092
134,IS2,37.09800237
134,KT6,17.3663823
134,LW4,34.73987636
134,RB4,30.31367665
134,WMB,51.14049486
135,BT4,44.63143942
135,BT6,26.96363068
135,BT8,28.46640055
135,EI1,35.00692577
135,EN5,27.41392611
135,GB6,19.39117305
135,GN0,18.54883156
135,GN3,24.04044958
135,HV1,22.94829435
135,HV3,18.81905128
135,IS2,29.99311073
135,KT6,12.48759093
135,LW4,29.02128585
135,RB4,16.72870903
135,WMB,46.04408643
136,BT4,47.77854488
136,BT6,33.13074972
136,BT8,40.46215829
136,EI1,39.67299976
136,EN5,31.73879688
136,GB6,17.97349992
136,GN0,17.8215201
136,GN3,21.36377002
136,HV1,20.09076998
136,HV3,25.00697978
136,IS2,34.2488026
136,KT6,19.9989328
136,LW4,34.4207521
136,RB4,30.05649884
136,WMB,50.25066633
137,BT4,29.760452
137,BT6,14.40113355
137,BT8,17.20334152
137,EI1,20.40764647
137,EN5,20.51725398
137,GB6,16.82776695
137,GN0,14.25607118
137,GN3,15.97648141
137,HV1,13.18734853
137,HV3,7.109254651
137,IS2,17.60916311
137,KT6,7.522695509
137,LW4,20.30789259
137,RB4,6.315430888
137,WMB,26.76309143
138,BT4,44.1675249
138,BT6,29.53111551
138,BT8,30.80246668
138,EI1,37.93268435
138,EN5,27.20299421
138,GB6,18.62386818
138,GN0,19.28977683
138,GN3,21.9597955
138,HV1,29.42829552
138,HV3,36.60843041
138,IS2,36.91254837
138,KT6,16.0140031
138,LW4,29.03389151
138,RB4,23.15947931
138,WMB,44.31913437
139,BT4,43.81076937
139,BT6,31.67278498
139,BT8,37.29540322
139,EI1,52.92323562
139,EN5,42.53411989
139,GB6,41.16195573
139,GN0,37.72436225
139,GN3,42.74244881
139,HV1,24.53566982
139,HV3,11.67852317
139,IS2,37.02960177
139,KT6,19.5638196
139,LW4,41.53835573
139,RB4,12.37362021
139,WMB,64.89621111
140,BT4,41.83241267
140,BT6,23.25970075
140,BT8,33.48485808
140,EI1,24.35251443
140,EN5,20.5887089
140,GB6,8.886267325
140,GN0,11.40416277
140,GN3,12.89445203
140,HV1,19.62993319
140,HV3,29.04616189
140,IS2,29.87444393
140,KT6,15.44204032
140,LW4,19.75779936
140,RB4,27.22677161
140,WMB,33.00567595
141,BT4,56.69293034
141,BT6,37.75201901
141,BT8,42.84965288
141,EI1,49.22026727
141,EN5,36.87454371
141,GB6,26.84929652
141,GN0,24.64488554
141,GN3,29.53113089
141,HV1,29.40966589
141,HV3,33.11323935
141,IS2,49.30759062
141,KT6,23.51400833
141,LW4,32.83982788
141,RB4,25.21132836
141,WMB,64.40633021
142,BT4,38.15132516
142,BT6,25.21014927
142,BT8,34.61003165
142,EI1,27.16608041
142,EN5,26.81488049
142,GB6,15.15333344
142,GN0,16.24315612
142,GN3,19.66344547
142,HV1,22.45046637
142,HV3,15.83952301
142,IS2,25.55903921
142,KT6,10.14405636
142,LW4,31.47906348
142,RB4,16.4313918
142,WMB,42.76777072
143,BT4,30.29531291
143,BT6,25.44546244
143,BT8,30.97653909
143,EI1,39.78736318
143,EN5,32.48022513
143,GB6,33.17839028
143,GN0,29.48428525
143,GN3,32.00592664
143,HV1,24.01612001
143,HV3,10.84693706
143,IS2,28.73540328
143,KT6,14.66900208
143,LW4,32.32948655
143,RB4,9.549105094
143,WMB,77.50429495
144,BT4,51.1465189
144,BT6,31.86039656
144,BT8,47.83944374
144,EI1,36.21724739
144,EN5,29.87896987
144,GB6,16.34681699
144,GN0,18.64816452
144,GN3,23.1035524
144,HV1,25.07685561
144,HV3,24.00782234
144,IS2,37.57441514
144,KT6,17.1550954
144,LW4,35.57289695
144,RB4,28.6285178
144,WMB,50.14906237
145,BT4,32.96374807
145,BT6,25.06788838
145,BT8,31.31858515
145,EI1,47.72994742
145,EN5,35.56043294
145,GB6,31.43327301
145,GN0,29.14657047
145,GN3,30.23822663
145,HV1,19.83108667
145,HV3,11.25140602
145,IS2,29.25686429
145,KT6,16.75241563
145,LW4,36.25920295
145,RB4,12.68601725
145,WMB,69.49026078
146,BT4,39.86139991
146,BT6,22.36170447
146,BT8,30.53259617
146,EI1,26.28714038
146,EN5,26.23742816
146,GB6,10.89471826
146,GN0,13.98577763
146,GN3,15.94783688
146,HV1,20.56757197
146,HV3,18.59887708
146,IS2,27.96291021
146,KT6,10.79316193
146,LW4,26.36216686
146,RB4,22.19235239
146,WMB,43.79347767
147,BT4,36.44549805
147,BT6,23.60921322
147,BT8,22.96315174
147,EI1,29.4974404
147,EN5,32.22546827
147,GB6,14.77863727
147,GN0,18.21807042
147,GN3,19.84562178
147,HV1,26.44866824
147,HV3,13.91885676
147,IS2,24.87896904
147,KT6,10.02186254
147,LW4,24.39083175
147,RB4,14.13705401
147,WMB,47.75789116
148,BT4,30.23121602
148,BT6,14.37379061
148,BT8,26.35975137
148,EI1,14.51191302
148,EN5,13.48631018
148,GB6,3.485680059
148,GN0,7.425100277
148,GN3,7.96092227
148,HV1,11.44747735
148,HV3,21.9022054
148,IS2,21.07694672
148,KT6,9.989230096
